balance,income,default
-0.14514520970901473,0.5578187220157973,
0.28295949326320646,-0.007879272907262843,
-0.6431716742800179,0.30456539063747207,0.0
-0.9066019879278623,-0.0643477087467558,
-0.23288419773902833,0.5190016682925794,
0.33143608403376285,-1.2659120957599794,
0.7936151523112966,0.7682805175620007,0.0
-0.2850852591736363,0.5401202627732301,0.0
0.9096690455318641,0.5279257756882024,
1.7184029459594687,-1.095759463773375,0.0
-1.7310327554682328,1.403969464129511,0.0
-1.087469922192957,0.01154181759918644,1.0
0.7166640677318217,-1.602976313276358,0.0
-0.6804617600074472,-0.11557748120685274,
-0.032766614975162055,-0.040579553466647364,0.0
-0.5285190873326844,-0.5977219770618927,0.0
-1.3188928555685904,0.26679286094251176,
-1.1376049001824988,-0.49662205361505507,0.0
1.2970330135205221,-1.0354238155052322,0.0
-1.7310327554682328,-0.13028118302211394,0.0
-0.11214529740459414,0.36414577992142744,0.0
0.17121469635362055,-1.1817617277676657,
-0.16470348925219444,-0.8978682498803702,0.0
-1.40928384161327,-0.9593653285360999,0.0
0.35500534195155237,1.4863449572553913,0.0
-0.21766580861289975,-1.3127581940799242,0.0
-0.8220258439974985,0.27626302778808814,0.0
-0.28165338243351035,0.1409381346726167,0.0
0.9396102172197381,0.44960513335608565,0.0
-0.42174874845696253,1.162004394117753,
-1.0933396560419908,-0.08137245914309542,
-0.27207574849273786,1.210578702543766,0.0
-0.10714318047253432,1.1895370040729567,0.0
0.9151465831964767,-1.037853400645494,0.0
2.8733207116214867,-0.6564453255084238,
-0.4144029659896729,0.057824562760135104,0.0
0.7385451198836335,-0.7962568537872535,0.0
-0.8867788660199684,-0.7050522902668379,
-0.9002496415551282,0.5492187846860489,0.0
-0.019114733421888814,-1.6342146565757325,0.0
2.2905867607794597,-1.162401772809264,0.0
-1.1409305996465764,0.5776848200674339,0.0
-0.6631021037239037,1.2363208173054592,0.0
-1.1327908489970062,0.2910447110940565,0.0
-0.8409919496021468,-1.3510221356272998,0.0
-1.7057158609590082,-1.0172700169782078,0.0
0.8359711099426894,1.4694409388639897,0.0
-1.0844982842033373,1.326383752613225,0.0
0.35565531047315485,-1.2755603069615402,1.0
1.581899141450786,0.26726164652711976,0.0
-1.0470911309110966,1.0928139257618426,0.0
-0.4911864725533675,-1.2052012868116393,0.0
-0.456295909135962,-1.795163901415841,0.0
0.1659179646527533,-0.3067264163682435,0.0
-1.7002427042613595,-0.08948801264442152,0.0
-1.5604966387881238,-0.4605220844872356,0.0
-0.6207670689866878,0.04577770267306122,0.0
1.055013006311082,0.4996290805357388,0.0
0.25841305942081105,-1.3830249063742,0.0
0.6237232789584626,1.3380935834882015,0.0
1.3407128091971563,-1.5059310602416665,0.0
-1.7310327554682328,0.8184614498925533,0.0
0.35146085458429394,-1.1752953710421232,0.0
0.15897312248520779,0.6692289315317005,0.0
-0.31533981844627235,1.1495382095702251,0.0
0.9154349304967508,-1.0028058757856628,0.0
1.2488587894602787,-1.327490456809568,
0.27494381447963984,-1.2767698229094526,
-0.8663298100955511,0.1542678305649593,0.0
0.028694874679364466,-0.37218655085105806,0.0
-1.7310327554682328,-0.029699143066916733,0.0
-0.2862029187346874,-1.456934154438246,0.0
0.46029178252211633,1.4035761804067999,0.0
1.3565019547190733,1.3087197607387597,0.0
2.0404960671067824,-1.0914034778447979,
-0.8046295371521823,-1.7111909045218299,0.0
-0.20943321114791816,-0.5296419853623837,1.0
-0.6791589589208871,0.7561820838882352,0.0
1.8947997209271668,1.1643120774647113,0.0
2.8128562087392104,0.6495541149217362,0.0
-1.201035364671234,1.6794393776985757,
1.0435113978199098,1.4831642426316374,1.0
-0.32205702801791797,-1.0121317850939788,0.0
0.6474859350449056,0.5871546987030241,0.0
0.24960788857225058,-0.9545892803696322,1.0
-0.5173273884105866,0.3862503439957255,0.0
2.1098448201253643,-1.1505312423408274,
1.543693942401318,-0.22200653487267943,
0.7955882553635658,0.7580386776210545,0.0
-1.237655181142054,0.8297075401446471,0.0
-0.09123168213737004,0.1993587189861558,0.0
0.12719036054474223,-1.4565499673137394,0.0
1.000508453045003,-1.3122596601600993,0.0
2.8551829667848168,-1.0270048372828406,
-0.9909471077850011,-0.9119920424419972,0.0
-0.5611064240571315,0.7111212228014986,0.0
-1.201843443676002,1.508732627041203,0.0
0.7945410767527816,0.006114481736797674,0.0
0.4549358393945614,-1.2041989598697107,0.0
-0.23817432894405421,0.4217200219177378,0.0
3.1154464585780195,-1.6259126790603577,0.0
-0.8404944309262162,0.9011885324255962,0.0
0.629658463853588,0.6454230414165965,0.0
-0.14555669369864446,0.6702173654088808,0.0
0.8524105613117029,0.3078196497881898,
0.42085703861210155,-1.4622379959843936,
-1.0287067374328986,1.0334655778288626,0.0
-1.5232909483614485,-2.1786825729033596,0.0
-0.45066444584764537,-1.4095926589077639,0.0
-0.48660940170045586,1.4569767469612507,0.0
2.6060523902846575,0.8583162490612042,0.0
-0.5350884964560438,0.2573088137768965,0.0
-0.6930336578989352,2.6784950700803574,
-0.2704419393711854,-1.1831221764135433,0.0
0.23453749050880848,0.4875800672584878,0.0
-0.9663456338243686,1.3520645511577303,
-0.30665453868053294,-1.317741619831146,1.0
0.0681133457374803,0.3623290154741649,0.0
0.13310537364553793,-0.15335987363148157,1.0
0.16663758956610586,1.441171019877609,0.0
-0.7669545681687284,-1.2595698843204326,0.0
-0.21749491290692,-0.7943982842581203,0.0
0.40568512281671487,1.0786666194489782,0.0
-0.009352539780264013,-1.162961572120223,0.0
1.9648855248540755,-1.3328677843378944,0.0
-0.42520517721326334,0.30653165540029853,0.0
0.7702014966556028,-0.896647821919944,0.0
1.4456880393694347,0.22839515967485777,0.0
1.3897116689163613,-1.1150233681912176,0.0
-0.2258289011401268,-0.019637770161362117,0.0
1.015902564429849,0.7689916377462,0.0
-1.1299030444486846,-1.3309445258505914,
-0.7448020851965572,-0.10862266976773544,0.0
-0.7256105378835574,0.8088661611863951,0.0
0.7427353631408159,-0.468034284922314,0.0
0.22899006115986342,-0.5329681554600739,0.0
0.7007427895427819,1.4086946167049057,0.0
0.8381267494314767,-1.28735144008481,
1.2564810859494513,-1.0703881470100578,1.0
-0.23736106422737238,-0.9325084862200963,0.0
-0.1907556981477843,0.38457745825808676,0.0
-1.2221865867946153,-0.4596689707406754,0.0
1.3857568986401887,-1.2391682733829006,0.0
0.8158907203850043,0.6494109484054492,
0.2236451402786243,1.5941361342161195,0.0
-1.7310327554682328,-1.0388316516641933,
-0.7818061500705926,0.6721137369637259,0.0
-0.15650396817548012,0.26703479034297767,0.0
1.3821876992015374,0.4808732571753675,0.0
-1.420746793198951,1.4050767795283645,0.0
0.14955601918740105,-1.3321110250212906,0.0
-0.8002441943031277,-0.29755587608771794,0.0
0.26660941636236807,-1.7820775019040904,
-0.4092674746904956,0.42280960572194703,0.0
-1.2642441598296097,1.6092004812353,
0.1791692426075865,0.853144022709099,0.0
0.4473004436733334,0.5531820435246667,0.0
0.21938949080671916,0.5530402652039031,0.0
-1.4142126838876847,0.44751747704901507,
-0.4039101270956697,0.985968170550056,0.0
1.5090437617379386,-0.8575110562354297,
-1.2532013576937244,0.8011040781792199,0.0
0.8034268961963225,-1.3814817572780693,0.0
1.2707470637667875,1.576195066680377,0.0
-1.3632910552250443,0.3017977276325289,
0.039621948519966935,-1.312915062906069,0.0
-0.673279349296231,0.4946061976543443,0.0
-0.6426293659380005,0.7784128369161238,0.0
1.6836054415238264,0.03466390562926047,0.0
-0.5505652219961744,0.47521091365166274,0.0
-0.4228592235018792,1.9972017903421306,0.0
-0.445083492175613,-1.2257615096936136,0.0
0.5827522887767983,-1.1742988005160235,0.0
0.0069231824677256065,1.3249412830576717,0.0
-1.5065482942282862,0.6222800217663647,0.0
-0.9051510775390743,-0.8079355209880436,0.0
-1.0348584643416394,0.2136057834000977,0.0
-0.7491524898391437,0.5786964843859391,
-0.4060232536781439,0.5088788401008211,0.0
0.8951614390533665,0.13965582747321542,0.0
0.11586160639628579,-1.729634069310131,0.0
0.2969958171495887,-0.7719806246376408,0.0
-0.3439910253464048,0.6401009544444504,0.0
1.8012751327876824,1.5197789267944501,0.0
0.3492015978492126,1.055948207258648,
-0.022055217603810913,-1.6892276669112019,
-0.5628639478775204,-0.9983288800337741,0.0
0.48519481264740016,1.2046683553049198,0.0
-1.4602414423577552,1.5203902135403478,0.0
-0.22270364537065102,0.6545869103314249,
-0.8333754486634402,1.7357123021217633,0.0
-0.20467187408867105,0.11161212530309393,0.0
1.3087863099868158,2.3880463338305673,0.0
0.5058342692865759,-1.5711539302680533,0.0
0.7992416449669374,-0.005523774982110822,
-0.19541131245151672,-1.3231517683391736,0.0
-0.47910315785814833,-0.6086429028628613,0.0
1.3990705291469654,-0.9597596976109538,0.0
-0.14481401889833767,1.1726338896761646,0.0
-1.0384586469856845,-0.3068388019840219,0.0
1.262745063866492,0.02508289312457145,
-0.4317431688546457,1.0384160781323013,0.0
1.0951247620175655,-0.33832590248174754,0.0
0.8803080959445928,0.3413730172209869,0.0
1.1947719381348125,0.013469511661665408,0.0
1.5885502625378338,0.22485806639401498,0.0
-0.8195092424622984,-0.05644777718103663,0.0
-0.4436231159379265,-1.4665176574650167,0.0
0.4265179142909305,1.2282165241356466,0.0
-0.9071451453435896,-1.141888666662324,0.0
0.7978891873847722,-1.719383308286296,0.0
0.22652331556295915,-0.6604602814291242,0.0
1.5880281130598415,0.6727287332356562,
0.5305765268092838,2.028589449872876,0.0
-0.23947402669998455,0.7708048138709048,0.0
-1.6138205495701088,1.5476483012838789,0.0
0.8738218828534831,0.6168274977784167,
-0.9874005126707879,-1.433893936224769,0.0
-1.0046240177371748,0.4391800882288465,0.0
1.6110839899028184,0.6022390849356448,0.0
0.47901228533242396,0.3693440470883655,
-0.30986846365286036,0.3489570386015941,0.0
-1.7310327554682328,0.8662959015568057,0.0
-1.7310327554682328,1.0523588207139198,
0.15918354072847515,0.8494874829649404,
0.8892112258114966,0.4835312754725968,0.0
0.21210204864606277,1.7661093583609648,0.0
2.078308716298429,0.7493401678369919,
1.6146957619978066,0.15495403503635294,0.0
-0.9178948625742169,0.4668610748633345,0.0
-1.7310327554682328,0.9174649767986071,0.0
0.1085998881230658,-0.9200487313129575,
0.7779140260563228,0.28700489892691267,1.0
0.8579688259055119,1.1934292063318583,0.0
2.2332783739675572,-1.1868628051707186,0.0
-0.642789750702057,-1.604069296416271,0.0
-0.7939368293080562,0.36121267455805184,0.0
-1.7310327554682328,0.102057348443491,0.0
0.5024377338868998,-1.9802198576236982,0.0
-1.051963252351682,1.139332992425127,
0.8531876063174783,0.34079791940698584,0.0
0.44062486195822453,-0.29276390611665226,0.0
-1.7310327554682328,-0.39932545401220026,0.0
-0.053904446002651096,1.1850704042678974,0.0
1.1567112929987629,-0.9134863521594211,0.0
2.0822923924265027,-1.1745398091492176,0.0
-1.3413054192574494,1.9546438662986696,0.0
-1.3903259353100805,0.6862095528266077,0.0
-1.639500777633049,1.2895861755670248,0.0
1.5844187847185456,1.659418763244894,
-0.5141506231241986,0.7558853710451834,0.0
0.3368516819619467,0.8000235106595388,
1.0726589607557078,1.280583883754573,0.0
-0.24530241980049555,-0.9243712664202701,0.0
0.06551444613092812,-0.10443888961385603,0.0
-0.3340878150960165,-0.5659673479678571,0.0
-1.117541690265947,0.9165940505835932,0.0
-1.369637595667469,1.528786041690336,0.0
-0.48830596875951593,0.6891285141993584,0.0
0.004760982796812484,-0.774312703335576,
-0.04051212902214342,-0.1900508859299609,0.0
-0.03861322062180989,0.6731029158684625,
-0.8138517086433869,0.42561604465556285,0.0
-0.31005071373764487,0.22885563602164102,0.0
-1.5104243049452295,0.5979389544798481,0.0
0.2411384429030026,1.2625646177811354,0.0
1.7510415953538123,-0.613074879816991,0.0
-0.5618299246370828,0.6293282392239465,0.0
-1.7310327554682328,1.068099129726091,0.0
2.0579921461878854,-1.0518864275041537,0.0
0.892466962892834,-1.5783049083834464,0.0
-1.2769194928953305,0.07442454440789292,
-0.4501603871023559,0.9412937890176929,0.0
-0.17207921506209156,1.462982028667559,0.0
-1.3632984012494465,1.497382010959001,0.0
-1.2086987471304065,-0.5648597943976529,0.0
0.529844812490462,0.719041402254771,0.0
-1.7310327554682328,-1.2304701570010068,
-1.4032852159276605,0.2010505819225623,
0.9334599423547778,0.22740917631943455,0.0
0.13043467493728506,-0.22916627278337245,0.0
-1.7310327554682328,0.07519104251180699,1.0
3.0297289660728,-0.94801957677472,0.0
0.9826751451132087,-0.30958324977355606,
-0.7331808455208241,-0.5954234839506701,0.0
-1.2474737582449846,1.8670037402110393,0.0
-0.1575439660542998,-0.6136280039029842,0.0
-1.0464677260309,0.346420001267026,0.0
-0.20405482573053152,-0.6139658880974153,0.0
-0.3341849264528334,0.5023977649981115,0.0
0.26250584279864125,-0.27416174758087597,0.0
-0.4221679619355245,0.7499201834084265,
1.5478128113384246,-1.5505222398184835,
-1.2663304089622411,-0.7479418073796987,0.0
1.0748553674119654,-1.6195763152383624,
0.20085830831931586,0.07613081795244203,0.0
-1.7310327554682328,0.7814465918582557,0.0
-0.4852847333678768,-0.07820217083378576,0.0
0.10184331503335745,-1.131769300165143,0.0
1.4967356786243535,0.1803315238459302,0.0
0.14769547174644063,-0.19636618251603205,
-0.24427903396291825,-0.7664207209449133,0.0
1.0021027169775283,1.5936824502626163,0.0
-0.1971805923663259,0.28081635463287113,0.0
1.3668347278835054,1.9347104534127002,0.0
0.1956619970871417,-0.9733411469738829,
-0.6128717468961794,-0.49974087541842094,0.0
-1.7310327554682328,0.2519432117603514,
0.45062271512313173,-1.237614380962025,0.0
0.8868982781831483,0.16570017072123447,0.0
-0.0830854695221705,-0.6880260466807929,0.0
-0.3466190958669403,0.10430838696066512,0.0
-1.4430526473470742,1.2509863845859743,0.0
-1.7310327554682328,-1.5170606462356646,0.0
0.43134792507547126,-1.5954978845296093,
-1.721029938218078,-0.35910060830559914,1.0
-0.13409578733386204,-0.08548766768540922,0.0
0.4841638989401235,0.6527432568074348,0.0
0.49772158457506277,1.57087340224638,0.0
1.2337713308409883,-1.5673228320234054,0.0
-0.4455855902006432,-1.1379140242395938,0.0
1.0714614456820852,-0.5765417797506607,0.0
-0.10954402697914012,-1.3983945175917456,0.0
-0.6534901644757863,-0.25164860806138145,0.0
-0.6035989179900766,0.5591698127082246,0.0
0.17092643183758396,0.6589669321091505,0.0
1.408390113509628,0.17809547193009723,0.0
-1.0556661329790518,0.5787095470044201,0.0
-1.6917598850476716,0.15499132444413374,0.0
0.750804130910605,0.1573909565239026,0.0
1.955837164920778,-0.9837351050775873,0.0
-0.3370695353239137,-1.022877391598708,0.0
-0.10015098301052731,0.9032912590793198,0.0
-0.5354202149247005,1.546590522551364,0.0
1.1063543232993085,-0.838526375484225,
0.20984569525860816,-0.954748225789941,0.0
-0.16942669943225958,1.3315756626754085,0.0
-0.6452560282270621,0.17764927057829283,0.0
1.699536505123866,0.03794144595819175,0.0
-0.9599144355158178,0.08693478000749642,0.0
-0.5231449026170559,0.8286568271823432,0.0
-0.8080053939990677,0.740753447810795,0.0
-1.2125001771099013,-0.9594565424543617,0.0
0.809944874465426,1.4494161961623238,0.0
-1.3419018810879486,-0.17767482615283417,
-0.35229299469479325,0.7801036583712785,0.0
1.0147643827074349,0.9020112348425523,0.0
-1.7310327554682328,-1.1479742094709429,0.0
-1.5616529393965832,0.5480745993063788,
-1.3196143575356272,0.20588432576135596,0.0
-0.8616159644708528,-0.27369374755247655,0.0
1.2100008571589653,-0.8718256289805665,0.0
-1.4320480771962116,0.6063073516226466,0.0
-1.7310327554682328,-0.5470672606533035,0.0
1.8663197148900856,1.8361372317580935,0.0
1.3995272341304121,-0.7582331792209348,0.0
0.24056451505463136,1.0648948327895285,
0.0501482061564638,-0.35603184733166643,0.0
0.7779206320685034,0.10021153086084417,0.0
1.1077801795343116,-1.6634043585923504,0.0
-0.7154519176962764,-1.3725143422871942,0.0
0.2943066842858654,0.24268428314957866,0.0
-1.7310327554682328,1.1219357552880056,1.0
0.9665835810669007,-0.973846357718377,0.0
1.2304698665805083,0.01113372308082219,0.0
0.8926550457305684,-1.239754126233888,0.0
-1.7310327554682328,1.751500604616297,0.0
-1.0256662744702643,-0.18126273218915795,0.0
0.20239011011337887,-0.7922997936364962,0.0
-0.408249919368138,0.9070486088842826,0.0
-0.9584601971668066,0.9843090545871549,0.0
-0.9732843225902039,0.940467800612851,0.0
1.0282261932183174,-0.6600795093217205,
-0.5508348138039277,0.21362219735908117,0.0
1.0031001534371164,0.5829419065501634,0.0
-1.5214851445792936,-0.15907986581144173,0.0
0.1742588536329143,1.0998414651343473,0.0
-0.5533729931065641,2.504722127049962,0.0
-0.49196930624932667,-1.598600440816836,0.0
0.4647017445266556,1.636777345102923,
0.8057279871938959,-0.3100211085781165,0.0
-0.6857416122243574,-1.1056925816802732,0.0
1.0178210091126012,1.383315539744204,0.0
-0.8479973299470575,0.28666181479232355,0.0
-1.2407426800144596,0.35029873186115673,0.0
-0.41292567139192804,1.735217561386577,0.0
2.475465826214775,2.2891752693742626,0.0
1.134391477423132,1.8187874792468137,0.0
-0.7409295278245234,0.018188111070282634,0.0
-1.4645937377141922,-1.2291838026624244,0.0
0.8681931029147169,0.8738585218465934,0.0
0.8852735811663142,-0.834089167275295,0.0
-1.7310327554682328,-0.2556043474656226,0.0
1.88507840785995,1.1060933367103196,
2.3443951596009733,-1.1703043873895036,0.0
0.856291645179315,0.2527502149183613,
0.09869868806318707,0.0813063646243764,0.0
1.8068567183648507,-0.6215767628932817,0.0
0.021297650050481908,-1.5556490890695527,0.0
-1.2135103558981784,0.9581278038032929,0.0
1.6705043218849254,0.31098346249939973,0.0
-1.6743763088656043,1.356439621511316,0.0
0.8221623733423312,-1.0995553092948085,0.0
0.19585299368067383,-2.196154535266109,
0.2159646393908277,-1.1293536727817042,0.0
0.008489961854798552,2.125841384123201,
0.41738038521614224,1.3898566418931653,0.0
1.5759390954538397,-0.43728197068283287,0.0
-0.8337642191422934,-0.2543534314939133,0.0
1.461192891379639,1.140146427280014,0.0
0.5129555365652794,0.14615066761451137,0.0
0.8335522517576057,-0.1647682911484702,0.0
-0.6682028366388428,1.5315867754820718,0.0
0.4544600386309804,-1.580615370966225,0.0
-0.7651366227713544,1.8489353594689062,
-1.7310327554682328,-1.491086702904657,1.0
-1.0880191459703086,0.1327831798640436,0.0
-0.531433660175527,0.7527240209598453,
-0.8574662480805619,1.8502126641905436,
0.5509700414147022,-1.247079816628651,0.0
0.22874131895957125,-1.0122665288368953,1.0
-0.6002934815715245,-0.6758550754574268,0.0
0.7701280462783687,-0.9429633096620396,
-1.0540480839559119,0.11200412584115899,0.0
-0.3369244581379256,0.16238404203606316,0.0
-1.5591630432053387,-0.44036361426955567,0.0
-0.24992918374279977,-0.9500300471104414,0.0
-0.44588937491445946,0.8700830379075241,0.0
-0.335422520905291,1.4846673789137168,0.0
1.0387482662395557,0.4246263702303445,
0.43691355801556603,0.3645861926185749,
0.6574093939119878,0.48278612403571514,0.0
0.12758895727487216,-0.737209547763998,
0.7698830290787381,0.5957095315143635,0.0
-0.2063201108004002,-0.40459733872729825,0.0
0.6892324665054462,-1.131054233515114,0.0
1.6444277045674123,-1.7116410574480123,0.0
-0.8026920562580167,1.2058229303515335,0.0
1.1277194381106257,-0.837340636583802,
-1.1392835800857848,-0.9748880682264804,0.0
-0.2524208667988665,0.8899058090863547,0.0
1.5624454021598282,-1.3784959902781113,0.0
-0.052408277807364206,-1.4229079782232248,0.0
0.6437680690809227,0.6844698617815249,0.0
0.24698143169141554,1.1678460081369115,0.0
0.7507051250928799,0.35179345519405575,
-1.593603425799138,0.4044743038749375,0.0
-0.07563018980973626,-0.3079800835527088,0.0
-0.8088176552680928,0.1289551632294607,0.0
-1.2165414326575326,-0.977361655431133,
-0.11377678371366742,0.43685054102569804,0.0
0.31972471278145936,-0.4153849366678773,1.0
-1.7310327554682328,-0.7402227901408462,0.0
1.0641826289247727,-1.591135438663995,
-1.3337897682655278,0.6283626872023969,0.0
-1.0012416199213952,-0.2371166365490552,0.0
-0.48496583892390643,-0.25199960908702645,1.0
0.15964533621047472,-0.6230487757877452,0.0
0.12530568922731772,-0.7837904032358121,0.0
-1.0943736754820004,0.24638366493478367,0.0
0.44823941369070225,0.0426894848677271,0.0
-1.7310327554682328,0.34492550269429,0.0
-1.243360501177546,-0.4498789998755564,0.0
2.1357946344566,0.9821439916866543,0.0
1.3686858575566938,-1.6374452413165854,
0.4174224560964294,-0.7246350561683297,0.0
1.73274747350469,-1.3384718541274592,
0.25047049354141443,0.552604974670547,0.0
-1.1000744093753267,-0.33413655966229505,0.0
2.3518755000164693,-0.128039226350051,
2.6829032647880973,0.82262607465724,
2.0386547337358847,-0.6982995058401863,0.0
0.36366051144989703,-1.6132728105854486,0.0
0.7015094374030121,0.38842191231549866,0.0
-0.6142127413146639,1.004557669906103,0.0
-0.05141093833090438,1.6962307893241646,
-0.503833684276608,-1.5308889334396503,0.0
-0.6095434111302666,-1.5250208173507747,0.0
-0.6406476203012397,1.5866134967973435,
2.2016613855833342,-1.2458746602902837,0.0
0.41286114184374223,1.946783722215193,0.0
-0.24965796712489768,0.8146823816291083,0.0
-0.6862770794338997,-1.3729277247410194,0.0
0.2299676015321055,1.09764196937841,0.0
-1.7310327554682328,0.5920085490333222,0.0
0.8208014140119276,-1.1504471712259716,0.0
-0.768987382342754,0.990136912884577,0.0
-0.043954713200014484,0.6208575389012619,0.0
-0.5604491053093401,-0.17689425117912122,0.0
-1.4097234568732098,0.8371582801526449,0.0
-0.42096388329613826,1.418620259817882,0.0
1.9984784834627773,-1.9741553675178793,0.0
-0.13382771088076717,-0.8507497299212948,0.0
-0.9623677654105044,0.43135153790439346,0.0
0.7204167005113311,-1.0202428426240477,0.0
-0.9722670133539252,-0.9090826272361724,
1.1595717713731961,-0.23102300801437706,0.0
-0.09088219457382472,-0.07007640569388758,0.0
-0.8981665057550449,-0.9424062745750158,0.0
-1.7310327554682328,0.5398545904808858,0.0
-1.3276196656952182,-0.944083752087656,0.0
-1.0390849632373091,2.0927917478903204,
-1.3676099363685672,1.6094813990921824,0.0
0.4738063026083898,0.03180742471780652,0.0
0.8380010144771594,0.5346852272104118,0.0
